BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,11,three.wav,NT,n,0,10,10,10,132.33111832737086,132.83107080239552,132.81430573151192,None,n,1,132.81508456098754,134.8143089890923,1.4221244154759916,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,12,three.wav,T,v,0,11,11,11,134.830973074982,135.33127808268637,135.31469820302027,None,v,1,135.31494064733033,137.31449172596876,1.498171069383261,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,13,seven.wav,NT,n,0,12,12,12,137.33110895624895,137.83119932063846,137.8144485295593,None,n,1,137.8145080138711,139.8147654966001,1.7427475326057902,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,14,nine.wav,NT,n,0,13,13,13,139.84787188516157,140.34809032155,140.33141628442172,None,n,1,140.33142623566027,None,1.1617964351362389,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,15,five.wav,NT,n,0,14,14,14,142.33197243819177,142.83200568336224,142.81498446848127,None,n,1,142.81499575845191,144.81463519338195,1.1900142217932625,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,16,five.wav,T,v,0,15,15,15,144.8313162365398,145.3317359289258,145.3150605530659,None,v,1,145.3150678268412,147.31517894157196,1.185777582224091,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,17,nine.wav,NT,n,0,16,16,16,147.33238566004138,147.83160941878077,147.8154048302331,None,n,1,147.81503502791475,149.81536033971634,0.9899840557059179,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,18,eight.wav,NT,n,0,17,17,17,149.84877552905573,150.34947189265858,150.33159255076134,None,n,1,150.33167747097514,None,1.0892996514385231,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,19,two.wav,NT,n,0,18,18,18,152.332072843069,152.83306997505952,152.81633614124848,None,n,1,152.81641883024304,154.81650406282733,0.7804761154648077,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,20,two.wav,T,v,0,19,19,19,154.8331788585706,155.3332607443258,155.31648139363733,None,n,0,155.31658773355866,157.3169844443837,0.9125076363484368,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,21,nine.wav,NT,n,0,20,20,20,157.33373153163848,157.83365321583415,157.81689394612113,None,n,1,157.8169931461398,159.8186522809533,1.0519744730640923,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
1,22,three.wav,NT,n,0,21,21,21,159.83532886167177,160.33551516849957,160.31866218756795,None,n,1,160.31870605334325,162.3187734361718,1.622201883416892,,,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
,,,,,,,,,,,,,,,,,,space,6.198333100542641,,,23,,2021_May_03_1017,PRACTICE_OneBack_Digits,3.2.3,60.03678410968074,
